Year,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Net_Sugar_Trade,Continent_Africa,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,PC1,PC2,Cluster
1991,197440785.641311,40279.68397167459,47.19677925570515,9318569.175985957,67.90032679843085,38.26921746486968,20.26883608873004,-27.063381137467616,284.43455776193537,129.31917516063214,14.843420660840406,28.104129535816465,9548808.561342595,8162951.98685193,4.774125823065534,0.0,0,0.0,56.5867327786343,4,82.92701033918804,-1768386.3453870444,0,0,1,0,0,0,-1.3885265939329579,-1.458336907253601,0
2020,94983456.53534453,14879.460825600112,48.67105734678252,4622945.260027378,58.6302999241832,6.646180221083272,33.67841456519767,1.9733654209017857,25.21296675998155,133.3586971301841,15.222504396376891,7.157170500804176,4270343.381886499,2861726.202013187,2.9258912668874117,0.0,0,0.0,24.250178633955912,1,40.94896232342967,-1408617.179873312,1,0,0,0,0,0,-0.3652811370267998,0.6380656495797307,1
1974,231841226.55609775,24414.5633021256,18.71252354268057,4338334.410094921,74.85744958528642,7.421643016737541,29.242331429262965,-11.521424031286912,187.28717772199167,51.27231450694478,9.78575526189173,36.24340622579595,7301990.002540816,4899636.506593295,2.1158626805194096,0.0,0,1.0,81.10310194826901,2,92.4493813615554,-2402353.4959475202,0,0,0,0,0,1,-0.3565437208903069,0.7010351024356294,1
1998,281855419.5482343,27403.995224872484,13.530174370954471,3813552.973886139,68.21495057249868,36.819082854390345,52.42193912296968,-57.4559725498587,125.56622773741115,37.07267777641525,12.192586500906758,36.02139884914041,9548808.561342595,6135495.038112321,4.774125823065534,0.0,1,0.0,56.36610694947397,3,33.73078282854928,-3841347.893929106,0,0,0,1,0,0,-0.5594932338762963,1.8149783667009947,3
2017,164032626.72217563,38469.92903630367,34.164065692357035,5604021.435026288,80.9086475907338,30.744586174352012,12.236343975363644,-23.88957774044945,173.71050142484788,93.60953999705828,10.576614510659777,8.45163094456072,561911.1120769694,2027606.815213575,3.60162098759949,0.0,1,0.0,66.25048457859009,3,96.445575628952,1645594.7783914558,0,1,0,0,0,0,1.6396878715801733,-0.49439338748321154,2
2005,203628311.04610988,44250.97033389631,14.177433327159012,2886926.80337822,70.64487903869045,24.086311369674537,26.019364399462884,-20.750554807827868,99.27024623913682,38.846167316415695,15.222504396376891,19.541634963360774,4438014.08813965,3370670.1300321915,4.137986495936001,0.0,1,1.0,23.169230183305807,1,60.27111337858472,-1067343.958107459,0,0,0,0,1,0,-0.40965121469758276,0.5805695546109793,1
1967,82262095.75661021,40309.09420712504,57.8398484217332,4758027.149416436,85.46304497040948,23.78247583763421,37.92498848107255,-47.17050928911624,228.44704595340204,158.48118467554897,11.19092469707816,22.85811717211553,561911.1120769694,5988904.843466416,1.3730148777710105,0.0,0,0.0,72.69432499550513,4,34.10571467282156,5795544.558934183,0,1,0,0,0,0,1.6289484579406415,-0.3952060007717255,2
2010,284403369.14416385,28831.016876382648,10.452294086541295,3044453.352922089,81.32057296187077,38.26921746486968,56.94214655834641,-60.3822373636425,37.04906523284717,28.639285797123154,8.403163103548344,27.712261858432083,6498213.339380884,5513432.883426758,0.7246161042749701,0.0,0,0.0,32.48790117478236,1,94.2926661689908,-984780.4559541252,0,1,0,0,0,0,1.5476766869981131,-0.5122430902608948,2
1984,82837768.62395088,17726.676682293622,53.88606594168438,4463801.46253221,55.80261208560345,6.646180221083272,12.829385965393218,16.021304080686846,36.06844714935198,147.6478206802152,5.26546728605352,23.973909671621627,1661777.5586530147,4398729.5846501095,4.616242700066217,0.0,0,0.0,38.0684004509612,5,60.56085633131421,2736952.025997095,0,1,0,0,0,0,1.575337321105992,-0.39715066515337266,2
1977,266335298.25039664,26564.612335453374,8.267708415975648,2069988.435699351,55.44006343532542,14.46667393604493,49.985073981240646,-19.891811352611,166.6629117740373,22.65352105977328,13.150340653920775,6.671583164251271,9402864.491672529,2295605.659211404,1.866750803099776,0.0,0,1.0,14.337124162395591,4,51.462583179691,-6834876.492590643,0,1,0,0,0,0,1.582392348873784,-0.747073488999867,2
1974,278432864.42781705,2981.305456406525,57.45396753967464,14839316.921772525,52.12525905786229,16.088901899026684,37.06585930066941,-4.128800488218957,103.08083550111996,157.42387105870853,5.953972796385596,9.530211238254754,8749212.740389725,5373321.469843142,3.939883075330077,0.0,0,0.0,15.34244501325329,5,84.27914690930875,-3375891.2705465835,0,1,0,0,0,0,1.5678992291770346,-0.6747628402798573,2
2017,216168949.78657687,12626.515704366911,45.76485891333915,9892941.488427386,64.76040001319481,9.182228528870986,8.033105745434451,16.021304080686846,277.70326082769924,125.39571342254928,11.86529692937515,34.13654951399755,6535717.693115089,3706320.187363601,2.434133735149448,0.0,0,1.0,24.84189119232577,1,69.43901704449723,-2829397.5057514883,0,0,1,0,0,0,-1.4559055752790981,-1.3855731737615546,0
2018,243664640.8885032,18624.690611435173,25.9542518807886,6324133.464062112,52.18474922466413,17.502860802887767,47.03661335087292,-16.724223378424824,65.78815253705173,71.11465015336077,5.780566780472277,32.59082226569319,1611407.139521842,2070489.0844222123,4.472350097570388,0.0,0,0.0,17.582809069937014,3,75.82550979778428,459081.94490037044,0,1,0,0,0,0,1.5231267961008903,-0.5027847983203069,2
1985,137899185.52925795,16327.848945499452,31.35870215969992,4324339.487077201,67.99806345510251,17.96439997925588,10.494535494602935,3.54300107103866,234.9838775078628,85.92284391757778,11.801180873057646,6.671583164251271,3448423.282358931,3016499.7294019726,1.6661169247529086,0.0,1,0.0,14.337124162395591,3,43.21661793881815,-431923.5529569583,0,1,0,0,0,0,1.5804281468210948,-0.5827260989011067,2
2000,275944490.04556614,5209.773566192263,48.78512063622527,13461985.23577461,59.65415694798171,38.26921746486968,41.98492570454349,-40.1970934368733,284.43455776193537,133.67123054325725,3.721219331526816,6.671583164251271,9548808.561342595,2374612.9156848807,2.883891913961008,0.0,0,0.0,39.9103734219311,4,95.46830346772704,-6834876.492590643,0,0,1,0,0,0,-1.3944552947901176,-1.478264168488704,0
2003,223051227.26670292,3012.327029995207,17.065829360085395,3806554.183091179,69.92953075421354,20.47071976989096,14.435976765016164,-4.836227289120672,104.75346595986484,46.76037244663399,4.670781716197995,34.79018549348177,3157223.864600253,3789462.678647818,2.144921253450586,0.0,0,1.0,71.88157707833753,4,87.57923847384617,632238.8140475652,0,1,0,0,0,0,1.5897019609195122,-0.39515806362668704,2
1980,98696453.46877164,21325.38158892057,62.8708434908134,6205129.279133488,56.3320960496285,37.717046970908754,28.10025864567228,-22.149401666209545,276.0808551183716,172.26611116482871,12.799581494928407,17.6456090052258,9548808.561342595,9522016.77974872,3.5845067081315363,0.0,0,1.0,29.92293678079077,4,77.40504057531356,-296191.9360752236,0,1,0,0,0,0,1.5868358956158957,-0.5239356219493972,2
1981,15941265.930589449,4202.587788262048,36.38766372247315,416587.993524585,71.96760763253323,33.35131106118019,46.99656646733567,-52.31548516104908,101.9073064040888,99.70219859957643,10.51866317176535,19.23660508990076,8232135.277668884,9365571.52262766,2.915809151945106,0.0,0,1.0,39.95138810998881,1,81.53799742818546,1133436.2449587751,0,0,1,0,0,0,-1.4062966293273598,-1.2076220552812402,0
2005,162694184.68070742,14667.298897805926,54.40906713565328,8852038.816872982,87.84596708595446,30.789329182149828,38.05580805089407,-57.502477660391605,170.70122577079928,149.08084395169,10.480180781619534,38.04713970347204,5317254.149268107,6620193.142985651,3.812561954226243,0.0,0,1.0,54.13498655061759,2,94.92566981167438,1302938.9937175447,0,0,1,0,0,0,-1.4235149164374512,-1.2811402981371476,0
1993,252354447.09759647,24003.870108288003,37.93524167533832,9573126.9384937,75.48928777890295,16.568322045515387,44.42045226471909,-36.47806208913744,24.02630835178797,103.942562190427,4.090984746828112,36.39540001768746,8509563.461108929,7469894.163604511,2.467345901166321,0.0,1,0.0,39.32233374148674,4,59.7715504331398,-1039669.2975044176,0,0,0,0,0,1,-0.41424865303121566,0.6343557718631886,1
1996,258339767.54281813,10893.082932229963,34.39814985022292,8886410.036209613,72.57558242452053,19.944209093529253,48.203841575830126,-40.723633093879926,86.63182434387458,94.25093058961082,13.992956111054818,18.670415549575957,9548808.561342595,3931304.517452049,4.0080960189621,0.0,1,1.0,85.9110441412548,1,76.51006024501297,-5806520.574540009,0,0,0,0,1,0,-0.33282459856464996,0.6523113773175081,1
2013,250700498.91957775,4436.978854105908,35.52501155324448,8906138.120522156,81.52184108984585,6.646180221083272,3.1522188568801512,9.833135882212671,25.255268337378805,97.3385316558899,11.064717214649104,32.95034882290344,2892761.0495811664,7748691.464401719,2.785654646732559,0.0,0,0.0,27.46654563926367,3,89.5208039574196,4855930.414820553,0,1,0,0,0,0,1.5447549185506746,-0.5641415639655634,2
1996,65209199.14091443,21890.596896966752,28.603106200273867,1865185.648262383,52.12525905786229,18.207145028319903,28.83471706440111,2.735452099907178,24.02630835178797,78.3725109887504,10.170413542706775,20.8733058360258,1167808.8428594423,8484865.738857336,1.019066250072916,0.0,0,0.0,45.70828426421892,1,94.54853982473124,6843333.527509561,0,0,0,1,0,0,-0.5495481066016416,2.0274172182842323,3
1973,128418395.4003694,22699.58667535251,52.62902271858635,6758534.649010446,61.29852419377034,35.46420627836926,56.94214655834641,-55.90070540205102,284.43455776193537,144.20352224892662,15.222504396376891,20.03912888210552,826499.4395741698,7988566.16784278,3.793134274415256,1.0,0,1.0,78.55117802726143,5,96.445575628952,6843333.527509561,0,0,1,0,0,0,-1.3399857113794653,-1.4174179378663874,0
1963,184533930.69926023,45822.907668271655,59.999908843201766,11072019.020433327,87.84596708595446,32.348268319265784,47.71887430147003,-60.3822373636425,231.8234363413109,164.39975023037286,10.546802588919745,6.671583164251271,6099068.627521591,1942828.2183254808,2.434479844705614,0.0,0,0.0,35.37597156944618,1,75.94780604355455,-4156240.4091961104,0,0,1,0,0,0,-1.3945998827346606,-1.4136398699054258,0
1983,200599391.12834197,6827.963307535123,60.53578317990639,12143441.247366544,81.3047627631789,33.29272288251924,21.948566202092945,-36.54605184779106,107.57225421245636,165.86804591294353,13.890253226526962,32.772781650455464,3253667.825327068,8211117.586923337,4.027482721865533,0.0,0,0.0,22.80755634161768,4,70.00263551564103,4957449.761596268,0,0,1,0,0,0,-1.4415285287002382,-1.4902892550083244,0
1961,101040443.06622946,30942.2711950426,12.874471405715012,1300842.295076947,53.61068891532111,12.7560209684171,17.10137590221311,16.021304080686846,207.5103904203293,35.27605165165914,5.08712865902368,33.26922905048909,3844635.866494488,8132987.637313286,4.577636195933943,0.0,0,0.0,83.2041038225271,5,91.63327285242472,4288351.770818798,0,1,0,0,0,0,1.614711964280769,-0.30208081501383566,2
2022,208100054.80138788,16325.277035085865,54.48891384779086,11339145.95779338,63.05839956134632,12.351282552703465,42.28865447547116,-17.69833658952095,162.82042809354166,149.29962394294697,7.536776192513553,31.751782464200225,1555204.7239150868,7135482.8261438375,4.575294642966913,1.0,0,1.0,57.098484299821465,4,52.40615640917567,5580278.1022287505,0,0,1,0,0,0,-1.4086207665247157,-1.353720829551668,0
1960,177678205.23281625,6618.092604647615,17.99705028084305,3197683.5933849453,67.59456801761328,28.216968510442875,8.230021027597363,-4.041557555653526,276.18821828924206,49.31191776950997,10.99791178199886,38.24432600462176,856588.5447642995,8447936.959126525,4.023097944964949,0.0,0,0.0,51.52436354018005,3,94.76861631014634,6843333.527509561,0,1,0,0,0,0,1.5677477936850344,-0.4366638540861448,2
1961,170465896.83713934,19960.781785375013,8.267708415975648,987268.9971150802,87.3833585842026,27.79435175213786,52.96237520366711,-60.3822373636425,82.21499619930407,22.65352105977328,10.322941797828824,6.674055933318632,3196220.4081100863,8418197.924430469,1.0299660523229903,1.0,1,0.0,20.51894579365336,2,36.97629763653308,5221977.516320383,0,0,0,1,0,0,-0.5553633875511889,1.8092328280718442,3
1972,199244422.29684788,21682.910475528653,22.904837293151036,4563661.074277175,73.44748258385312,11.835854645691615,4.912124281466623,9.804538488988657,158.60571258934138,62.75925418323384,3.649947915692771,38.24432600462176,1746968.4725216173,5763077.893762546,4.774125823065534,0.0,0,0.0,15.905518650538246,1,49.96289992293101,4016109.4212409286,0,1,0,0,0,0,1.5013769498809741,-0.3608656220290614,2
1986,181407010.73098636,18496.44345739277,24.036458885077263,4360382.154900123,53.08902465784284,30.187637185446675,33.5462979001176,-16.822959743407097,24.02630835178797,65.8598973451117,3.4972647772680614,35.04602676240378,669659.8746906501,6755514.41829213,2.858081206490801,1.0,1,0.0,84.39824871710863,2,94.09364873264715,6085854.54360148,0,0,0,0,0,1,-0.3605651616426677,0.8360105673964592,1
2011,50895515.76293992,38403.77067629877,57.63628851542283,2933428.630654056,70.36293038459031,18.16528072877272,50.810515032378255,-39.33872614574128,220.9607728647734,157.92343053225855,6.102341875814576,9.115813362200154,561911.1120769694,3468557.292145006,4.613260801147082,0.0,1,0.0,16.33845129866609,3,92.49338183668884,3077776.2236582185,0,1,0,0,0,0,1.5704571852486804,-0.4121229459483373,2
1976,262450481.88221872,42040.72026271984,53.255760490780034,13977000.003809243,61.57548545941535,36.03809031735792,43.19829987062273,-40.81187564739599,177.64295128541656,145.9207837447373,10.165008302184557,6.671583164251271,591281.3256453486,1144537.448463139,3.5863056647244704,1.0,0,1.0,49.13126809782174,4,42.37611125576986,553256.1228177903,0,0,0,1,0,0,-0.5155733390408802,1.7208626544550214,3
2016,72930356.28828251,7862.222207279264,10.504497068728703,766096.7138516038,63.54805686424764,17.7567285563114,29.133096263441868,-10.437881684000914,190.7453030859471,28.78232196831665,12.293316352360897,6.671583164251271,7202734.8153286055,5364139.664647275,1.4487758938622837,1.0,0,1.0,70.84981680275251,5,81.2844421987943,-1838595.1506813308,0,0,0,1,0,0,-0.47483468278180474,1.8753742622493637,3
2004,223602145.58848596,8811.301045666865,26.187485006201765,5855577.834953019,54.57077089198454,13.048641484978578,13.769136959478889,16.021304080686846,220.4913052994385,71.75370891699284,7.65813619438218,9.084550609089325,6107685.140037209,5225743.551069144,3.3339094004390044,0.0,1,0.0,68.31245793400876,1,62.35318555779051,-881941.5889680646,0,1,0,0,0,0,1.626998311067615,-0.4478177478022557,2
1976,53760545.21457799,21350.271108094723,21.33449003421076,1146953.8161141507,68.35022867526601,11.855309713249335,36.02207488485354,-16.22761327336889,120.59882621280588,58.45650269373748,5.7641422563915885,33.68369363065224,6926008.532946187,7958202.890921616,2.1617770707464663,0.0,0,1.0,63.16407062222494,2,71.81611059583116,1032194.3579754289,0,0,0,0,0,1,-0.3766917150740246,0.880787182660927,1
1964,198628957.44550693,16349.353574526156,43.70458720609218,8680996.59233233,76.77939199909352,36.43697286961848,56.94214655834641,-60.3822373636425,55.35145127831329,119.75056894469256,10.688429291641448,17.961338259007658,8161259.482865965,1912229.0252587192,0.7246161042749701,0.0,0,0.0,14.337124162395591,2,95.8553451170118,-6249030.457607246,0,0,1,0,0,0,-1.4383142893614052,-1.4539424996670882,0
1983,268809443.88094777,41068.89346692071,40.19827826134078,10805676.824402608,80.38203397962363,35.1010299777695,5.722252388386453,-21.20531634577958,63.41057119270695,110.14328243607376,4.210422579951975,26.75255195907573,6217835.793458634,8493766.042322194,4.307103652759064,0.0,1,0.0,62.53566444216405,5,84.20188673449306,2275930.24886356,0,0,0,1,0,0,-0.5429164805142855,1.8612475198396543,3
2016,15941265.930589449,47463.75142502616,49.12933236251846,392941.95378808025,77.81547545919909,19.90537563512396,3.1522188568801512,0.3869806244774167,222.25761922005685,134.61437067330058,5.360593146316248,18.7833076530124,4792612.420166402,7909975.239293571,4.774125823065534,1.0,0,0.0,23.79239242764185,5,57.47007474580322,3117362.8191271685,0,0,0,0,0,1,-0.3890001172593203,0.7197754147008592,1
2016,284403369.14416385,9464.963386005878,64.19743907902438,14839316.921772525,76.42053533143084,13.425237465418617,25.174147757374715,-15.019920554224171,284.43455776193537,175.9009830765268,9.363295008004265,25.00931716596931,8171069.875644333,7280374.432917535,2.8653110592547404,0.0,1,0.0,55.58747959083195,4,42.89265437879971,-890695.4427267974,0,0,1,0,0,0,-1.3972822439685548,-1.4746935340672662,0
1967,15941265.930589449,38245.93546657024,32.369781242966425,392941.95378808025,84.7686821711937,14.95899602738176,35.472106399121074,-35.19978459769652,140.28830033379847,88.69320060572801,15.222504396376891,14.736065344217566,6260884.858575392,1830831.0010748785,1.930491484492838,0.0,1,1.0,60.26532448937343,3,96.445575628952,-4430053.857500513,0,0,0,1,0,0,-0.5022157178876043,1.9517064294574973,3
2013,15941265.930589449,30558.717402723498,47.635060708466014,392941.95378808025,63.294844131484126,18.473315470631448,21.48342806816245,-3.2515876702780275,59.8309388021804,130.5200663411969,7.338595426371999,36.44277061186309,7002562.970275492,3206504.6606520563,1.461039299716286,0.0,0,0.0,30.13827285634533,5,66.24445479220424,-3796058.309623436,0,1,0,0,0,0,1.5488383695585248,-0.3355395613553483,2
2013,257410469.40285215,32398.99129843323,64.69291196303504,14839316.921772525,58.583760414224834,6.646180221083272,43.063388637821696,-8.199325412848367,30.224530803610488,177.25857877871604,14.551745240119072,26.646493363577274,4329506.957029474,4185380.366843688,1.6435501725998445,0.0,0,1.0,46.27856022705498,1,50.54543700027557,-144126.59018578613,0,0,0,0,1,0,-0.3961954522240903,0.6043816054781118,1
2020,212902496.9281167,13589.852715692385,40.20923798798593,8560647.167219087,53.577535963569616,7.355245098901939,31.370417930972845,7.696801006555603,149.58515033938298,110.17331208708146,15.222504396376891,21.28623475739981,4501424.436519844,558054.9570354975,4.269109420936095,0.0,1,0.0,36.7450387897876,1,56.62311994684262,-4497199.30608569,0,1,0,0,0,0,1.579768575173417,-0.5554437503541219,2
2003,32637386.72058458,5311.212995886536,25.038263703265965,817183.4952954674,56.6282518480465,37.461126280502974,20.8280272231348,-14.917405351684266,217.70287596222147,68.60484254694875,13.268448029019508,14.698428777296002,4474226.460465288,1997076.7524607936,1.2006012020559522,0.0,0,0.0,85.9110441412548,4,34.855816539427195,-2477149.708004494,0,1,0,0,0,0,1.6658303265747583,-0.38337879568287564,2
1968,281287057.07218593,27391.177242115627,31.188510036582176,8772924.202656534,55.97566612362918,31.81411412524907,47.64722848867781,-35.437008737556056,184.61592715736936,85.45651750023517,8.461508247442033,15.381785761319996,2859837.529560569,6638369.17741997,4.6869384409944645,0.0,1,1.0,77.70334129611891,1,70.8148269609203,3778531.6478594006,0,1,0,0,0,0,1.6272456729161757,-0.4743532991473187,2
1977,201907740.10769024,30868.53952074018,54.04988768276506,10913090.675101576,86.4998792040461,33.489426145808295,5.964029151255719,-25.953334501110103,94.54103842629294,148.09669225077627,13.788339556042132,29.35962109640414,6179922.864627429,5750491.072959095,2.416859092911796,0.0,0,1.0,27.220422884076186,5,53.857656221764216,-429431.79166833404,1,0,0,0,0,0,-0.3940188103937889,0.5298621017135525,1
1975,34202019.517889634,47463.75142502616,51.80072527689008,1771689.4169610334,57.22067720189297,21.752539113109425,3.1522188568801512,16.021304080686846,182.39421142733016,141.93398725867883,3.774191749535736,19.3503996998934,4400468.185908092,9460394.132642811,3.4539235763752067,0.0,0,0.0,15.79762626741637,2,60.386719796182014,5059925.946734719,0,0,0,1,0,0,-0.5923567026197014,2.060148100245855,3
2010,258305525.18141252,33923.93767239941,53.64700110962583,13857316.796029722,53.7577770202718,17.774272940688135,3.4095774502579745,16.021304080686846,167.5618431306039,146.9927830403748,14.467687367710056,24.766419269574424,561911.1120769694,1695385.676677581,2.404698334780287,0.0,1,0.0,51.50764900497676,2,88.95047748129628,1221873.4921565866,0,0,1,0,0,0,-1.398307293271244,-1.4739501749525654,0
1991,144790550.8256803,22462.372858490307,53.31429786802726,7719406.555196059,66.01009288000492,8.218942533796653,48.85385946656469,-23.08289488036627,72.87821997952096,146.0811761583947,9.590410597513316,38.24432600462176,6997028.5005512135,5174850.688450583,4.774125823065534,0.0,0,0.0,35.71598804251735,5,96.445575628952,-1822177.8121006303,0,0,1,0,0,0,-1.4381018846048146,-1.3662597298182293,0
2013,84161973.32999857,47463.75142502616,64.8298284148475,5456206.290038778,56.78443041400711,24.53298193374241,47.88796580383912,-29.205378151588636,128.6680175682513,177.63372985668215,9.34400954144769,16.060680608370742,5031665.35967896,558054.9570354975,2.1766087543865527,0.0,1,1.0,83.68439198376609,3,33.73078282854928,-4831963.22294256,0,0,0,0,1,0,-0.3275555943113176,0.8087890552912854,1
1999,247687274.0195707,18975.329256436387,54.66033447956588,13538669.244241623,55.22272461297312,31.01755506702173,49.84657910214973,-36.08685878214459,263.8937231598867,149.76931647401054,12.781699130160977,19.333182148628744,1894640.9203441527,5821791.011467495,2.1954779262491817,0.0,0,1.0,29.89240300005502,1,92.66462249331704,3927150.0911233425,0,0,1,0,0,0,-1.42207971670693,-1.4689407632080973,0
1998,221795489.65357223,8546.6458423343,60.60341059799861,13441563.12825959,64.49636028158699,11.856887895797032,17.022851661545644,6.623900161070338,228.22703632532827,166.0533450385162,15.222504396376891,16.256363586392297,570542.3192234471,1053922.8379840604,4.421655300960451,0.0,0,1.0,30.244146452414647,2,33.73078282854928,483380.5187606133,0,0,1,0,0,0,-1.4072737755867626,-1.5164098339947307,0
2015,187290096.8410748,31090.01261284058,42.29125729004151,7920733.673382684,86.77535479492083,18.62062825235389,29.492905854637826,-34.88888890191254,279.57823945168343,115.87804497471376,6.279763605981442,8.144388386501532,1915969.1852591487,891366.4466784621,1.0223386869221802,0.0,1,1.0,36.12861771071916,2,58.26956843711494,-1024602.7385806866,0,0,1,0,0,0,-1.4010779530609017,-1.378433793630198,0
2012,269655432.4876962,13679.40635438359,46.87114013821544,12639057.5651619,52.12525905786229,37.45596876416219,19.182909268480493,-7.856233937707714,268.6837495370721,128.4269239787103,8.58517502349664,37.9103744738353,5106065.907685978,4399743.055595864,1.2997329456744495,0.0,0,0.0,17.78051892527425,4,63.364097484148346,-706322.8520901147,0,0,1,0,0,0,-1.4693276326164217,-1.4715086833942126,0
2000,258522663.2103825,46149.1394265826,66.42094719806886,14839316.921772525,58.30867330866013,34.53127285145568,35.24073325976608,-28.080679419881903,81.7420914858162,181.9933953227087,12.020847486747009,31.26060433582455,650951.7027405021,3372375.29527305,4.774125823065534,0.0,1,1.0,52.02388973791351,4,83.68064315790338,2721423.592532548,0,0,0,0,1,0,-0.39190774908065584,0.581122470179947,1
2013,68810705.87502228,21679.48404137387,61.569556939009054,4236644.673385589,82.96908051886123,32.94028760411227,50.71642050608956,-60.3822373636425,260.02097535738926,168.70058601288483,11.300178183615255,26.469266962505205,6158735.844370808,4514585.65071371,0.9224567722459812,0.0,0,0.0,31.065207841112425,3,95.49269326499748,-1644150.1936570983,0,0,0,0,0,1,-0.3908396896755404,0.6829125455558714,1
2003,263727160.16004172,7906.009319096411,55.528415641380775,14644351.365287796,59.80942508256048,6.646180221083272,3.1522188568801512,16.021304080686846,188.3730696093927,152.14785885738334,6.3294545294040905,6.671583164251271,2717943.465529087,558054.9570354975,0.7246161042749701,1.0,0,1.0,42.35619725048865,4,96.445575628952,-2438078.85989591,0,1,0,0,0,0,1.6049628235830153,-0.6020626929969449,2
2005,112837912.03253804,7510.713223174826,49.5584517523852,5592072.219304421,67.64366991987325,10.79524947166141,34.18588658307371,-12.624805974608364,284.43455776193537,135.79015780153546,3.4972647772680614,34.1638040161768,9548808.561342595,749600.4184201432,3.907834514358567,0.0,1,1.0,58.61068338892012,4,38.3241382776629,-6834876.492590643,0,1,0,0,0,0,1.5752564393521735,-0.30258469425454265,2
1991,130100526.40457478,32657.15059749848,28.303685455449987,3682324.37694355,53.94168890540718,15.711434517487938,12.06387887471504,16.021304080686846,66.79631560793094,77.55209814793297,4.769945683434223,7.5136018782225396,7892975.914759609,719618.2072210688,2.5969799508400264,0.0,0,0.0,56.78862367656943,1,93.57434650088553,-6834876.492590643,0,1,0,0,0,0,1.6126984437743306,-0.34708670734294617,2
2001,284403369.14416385,18611.916744939903,40.62816164410511,11852347.303065471,81.80696954244277,15.62754754293598,52.20231047218726,-49.63682755756602,109.7128342775792,111.321162904848,3.4972647772680614,9.505696102286386,1112165.784093565,1288055.008719413,2.8830450464516524,0.0,0,0.0,34.822648627579355,3,54.15078986040024,175889.224625848,0,0,0,0,1,0,-0.3947578185972804,0.5992238912190755,1
2007,228202424.2352001,18504.365079027648,8.583332250740868,1958737.2276352425,79.45844109994819,9.513624870862383,56.94214655834641,-46.3917051280153,126.18207254706178,23.518330367029986,3.4972647772680614,8.053026131534196,7136786.246419769,4313826.223117552,2.8206341988651387,0.0,1,1.0,21.841322343935143,3,90.46351408008944,-2822960.023302217,0,1,0,0,0,0,1.5688978136454135,-0.5331993395388328,2
2020,97124300.35439512,30810.03578662421,32.05083872427198,3112915.2868664702,55.122547233709454,15.130664569439816,49.68484710554905,-19.938058908698324,24.02630835178797,87.81929810450524,5.931424810047965,10.123259456985512,8314675.471781395,4406601.560559467,4.458669403900099,0.0,0,0.0,64.49929990810017,1,78.38551094043274,-3908073.911221928,1,0,0,0,0,0,-0.3374282173631389,0.8440435699056777,1
1961,194729841.01029465,11464.83788487345,12.27326715277376,2389971.361336505,87.84596708595446,19.985057617903017,3.1522188568801512,-9.925414458499787,149.09794599199736,33.62875199860011,11.693206884343084,27.31583378733844,8674690.743969684,3238446.589441569,2.205999909359249,0.0,0,1.0,14.337124162395591,5,56.21567965133697,-5436244.154528115,0,1,0,0,0,0,1.5480285103199456,-0.6184142768265493,2
1997,162257976.54326838,7698.698785596419,52.36156983425016,8496082.369934471,73.62493034772237,6.725677974402957,18.165151035698894,1.4842406421757772,283.7019807969904,143.47070134584544,6.542467852420213,7.8437471797913405,5465859.336257518,1049747.9907856411,4.114979190651045,0.0,0,1.0,67.64772696194727,3,84.8706286017626,-4416111.345471878,0,0,0,0,0,1,-0.32294338944574436,0.662395616294418,1
2002,35864367.876628704,33034.49428104624,63.00064641279263,2259478.359413803,81.92631250947008,19.11120788669467,13.784837694258512,-14.822358090423265,246.4356275199817,172.62177117105182,6.376127125255429,27.22098460722617,8624820.95923238,8600404.41125333,3.0789592658974296,0.0,0,1.0,55.96058701824206,2,42.969657620472944,-24416.547979051247,0,1,0,0,0,0,1.5854789344936917,-0.24463235317049709,2
1963,266437949.05900505,2981.305456406525,16.315394719798523,4347040.307231239,80.5519714705444,22.37867396064523,49.57548814661323,-52.50613357780287,67.78455163154908,44.70418153224796,10.652086056728375,32.1816634160394,7634564.328097138,6277999.58751298,1.177683762064806,0.0,1,0.0,43.938824312434434,3,61.577634712015495,-1356564.7405841574,0,0,0,0,0,1,-0.39222340631237407,0.5518321577335359,1
1964,246742563.6065628,45414.566596745215,20.96941994699005,5174048.435062921,70.76291837785013,6.646180221083272,3.1522188568801512,16.021304080686846,91.89666734647054,57.45621065475275,9.803866954471498,21.03686137559546,5662120.993029754,6309111.687177708,3.7443181762614346,0.0,0,0.0,27.59807605137912,2,54.18801299937273,646990.6941479547,0,1,0,0,0,0,1.5607419692261773,-0.5557755300348645,2
1996,233535396.7091941,9557.060579302237,60.70376126596503,14176476.968987357,79.89966488414893,28.596949680133704,55.36517533477591,-60.3822373636425,284.43455776193537,166.3283058687442,10.00388628746452,27.34579675023134,4221481.932827477,3113032.317748816,0.926219233229472,0.0,1,0.0,77.68001147764552,3,94.15797678590512,-1108449.6150786611,0,0,0,1,0,0,-0.5195681459484862,1.896823337370901,3
